Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
King House Georgian Mansion,https://www.visitroscommon.ie/king-house,3.5372E+11,-8.3012679,53.973018,Roscommon,,Ireland,"Historic Houses and Castle,Museums and Attraction"
King John's Castle,https://www.kingjohnscastle.com,35361360788,-8.625535789,52.66971972,Limerick,Limerick City,Republic of Ireland,"Historic Houses and Castle,Castle"
King John's Castle Carlingford,https://carlingford.ie/locations/king-johns-castle,3.53429E+11,-6.1868336,54.0432392,Louth,Carlingford,Ireland,"Historic Houses and Castle,Castle,Ruins"
King Of The Vikings. The World's First Virtual Reality Viking Adventure,http://www.kingofthevikings.com,3.53761E+11,-7.1065787,52.2602933,Waterford,,Ireland,Museums and Attraction
Kings Inns,http://www.kingsinns.ie,+353(0)18744840,-6.271646073,53.35287142,Dublin,,Republic of Ireland,"Historic Houses and Castle,Castle"
Kinnagoe Bay,,,-7.0128822,55.258608,Donegal,,Ireland,Discovery Point
Kinnegar Brewing,http://www.kinnegarbrewing.ie,3.53749E+11,-7.7061354,54.9557214,Donegal,Letterkenny,Ireland,Museums and Attraction
Kinneigh Round Tower,http://www.coppeenheritage.com,3532646078,-8.9755223,51.764111,Cork,,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Kinsale Mead Co.,http://facebook.com/KinsaleMeadCo,3.53215E+11,-8.5180199,51.7077819,Cork,Kinsale,Ireland,Museums and Attraction
Kinsale Museum,https://www.kinsale.ie/2010/06/11/regional-museum,3.53215E+11,-8.52435,51.706275,Cork,Kinsale,Republic of Ireland,Museums and Attraction
Kinsale Museum,http://homepage.eircom.net/~kinsalemuseum/index.html,+353(0)214777930,-8.52435,51.706275,Cork,Kinsale,Republic of Ireland,"Historic Houses and Castle,Castle"
Kinsale Pottery & Arts Centre,http://www.kinsaleceramics.com,3.53215E+11,-8.551092,51.712101,Cork,Ballinacurra,Republic of Ireland,"Craft,Shopping,Learning,Museums and Attraction"
Kissane Sheep Farm,https://www.kissanesheepfarm.com/,3.53647E+11,-9.6325947,51.9486423,Kerry,,Ireland,Visitor Farm
Knappogue Castle and Walled Garden,https://www.facebook.com/KnappogueCastle,35361360788,-8.8266582,52.795541,Clare,Quin,Ireland,"Historic Houses and Castle,Castle"
Knockcree Gardens,http://www.dublingardens.com,+353(0)12955884,-6.18208,53.2478,Dublin,Carrickmines,Republic of Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Knockdrinna Farmhouse Cheese,http://www.knockdrinna.com/,3.53869E+11,-7.2282304,52.5364101,Kilkenny,Stoneyford,Ireland,Visitor Farm
Knock Museum,http://www.knock-shrine.ie,3.53949E+11,-8.917138508,53.79223738,Mayo,Knock,Republic of Ireland,Museums and Attraction
Knockpatrick Gardens,https://knockpatrickgardens.com,3536965256,-9.108704,52.591073,Limerick,Foynes,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Knockreer House And Gardens,https://www.killarneynationalpark.ie/,3.53647E+11,-9.5242233,52.0592664,Kerry,Killarney,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Knockroe Passage Tomb,http://www.megalithicireland.com/Knockroe%20Passage%20Tomb.html,,-7.3995595,52.4319092,Kilkenny,,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Knowth Passage Tombs,http://www.heritageireland.ie,3.5342E+11,-6.491835,53.701971,Meath,Slane,Republic of Ireland,Museums and Attraction
Kokodesigns,http://kokodesigns.ie,3.53749E+11,-7.6744289,55.0412459,Donegal,,Ireland,"Craft,Shopping,Art Gallery"
Kylemore Abbey and Victorian Walled Garden,http://www.kylemoreabbey.com,3539552001,-9.889351,53.561632,Galway,Kylemore,Republic of Ireland,"Historic Houses and Castle,Castle"
Kylemore Abbey and Victorian Walled Garden,https://www.kylemoreabbey.com/,3539552001,-9.8893126,53.5616392,Galway,Connemara,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Kylemore Abbey & Neo-Gothic Church,http://www.kylemoreabbey.com,3539552001,-9.8893126,53.5616392,Galway,Connemara,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Kyrie Eleison Abbey,http://homepage.tinet.ie/~abbeydorney/Kyrieeleisonpictures.html,,-9.6871592,52.3534185,Kerry,Abbeydorney,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Lackagh Museum and Heritage Park,https://www.lackaghmuseum.ie,3.53878E+11,-8.8910537,53.3695037,Galway,,Ireland,Museums and Attraction
Lackan Strand,,,-9.2574486,54.274154,Mayo,,Ireland,Discovery Point
Lackeen Castle Lorrha,"http://www.megalithicireland.com/Lackeen%20Castle,%20Tipperary.html",3.53863E+11,-8.0735866,53.0887302,Tipperary,,Ireland,"Historic Houses and Castle,Castle"
Lafcadio Hearn Japanese Gardens,http://www.lafcadiohearngardens.com,3.53871E+11,-7.1498733,52.1633068,Waterford,Tramore,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Lahinch Adventures,https://www.lahinchadventures.com,3.53868E+11,-9.347337026,52.93328817,Clare,Lahinch,Republic of Ireland,"Activity Operator,Climbing,Kitesurfing,Windsurfing,Learning,Museums and Attraction,Surfing"
Lahinch Art Gallery,http://www.lahinchartgallery.com,3.53657E+11,-9.3457486,52.9317892,Clare,Lahinch,Ireland,"Craft,Shopping,Art Gallery"
Lahinch Blue Flag Beach 2019,http://www.clarecoco.ie,,-9.328346711,52.9329255,Clare,Lahinch,Ireland,Beach
Lahinch Surf School,https://lahinchsurfschool.com,3.5388E+11,-9.3468636,52.9323064,Clare,Lahinch,Ireland,"Activity Operator,Kitesurfing,Windsurfing,Learning,Museums and Attraction,Surfing"
Lakefield Gallery,http://achillbogwood.ie/,3.53878E+11,-10.0787561,53.9832988,Mayo,,Ireland,"Craft,Shopping,Art Gallery"
Lakeland & Midsummer Lakehouse,http://www.midsummerlakehouse.com,35391552121,-9.2839398,53.4319496,Galway,Oughterard,Ireland,"Fishing,Angling,Learning,Museums and Attraction"
Lakemount Gardens,http://www.lakemountgarden.com,3.53868E+11,-8.406242,51.924447,Cork,Glanmire,Republic of Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Language and Leisure International,http://www.lal.ie,+353(0)12804586,-6.13398,53.28745,Dublin,,Republic of Ireland,"Learning,Museums and Attraction"
Language Centre (EFL) University College Cork,http://www.ucc.ie/en/esol,3.53215E+11,-8.489939,51.89323,Cork,,Republic of Ireland,"Learning,Museums and Attraction"
Language Learning International,http://www.lli.ie,+353(0)12143314,-6.131484,53.28968,Dublin,Blackrock,Republic of Ireland,"Learning,Museums and Attraction"
Larchill Gardens,https://larchill.ie/,35316287354,-6.6588015,53.4411683,Meath,,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Lassanroe Garden,https://www.discoverireland.ie/Arts-Culture-Heritage/lassanroe-garden/71154,3532822563,-9.311018382,51.58731379,Cork,Skibbereen,Republic of Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Lavit Gallery,http://www.lavitgallery.com,3.53214E+11,-8.4793557,51.8963646,Cork,,Ireland,"Craft,Shopping,Art Gallery"
Leac an Scail - Kilmogue dolmen - Harristown Dolmen,http://www.megalithicireland.com/Kilmogue%20Dolmen.htm,,-7.261723,52.402923,Kilkenny,Knocktopher,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Leahy Beekeeping,http://leahybeekeeping.com/,3.53835E+11,-8.633878758,53.21686622,Galway,Carrowmore,Republic of Ireland,Visitor Farm
Leahy's Open Farm,https://leahysopenfarm.ie/,3.53838E+11,-8.072923129,52.00899811,Cork,Dungourney,Republic of Ireland,"Cafe,Food and Drink,Restaurant,Climbing,Activity Operator,Visitor Farm"
Leamaneh Castle,,,-9.1399531,52.987804,Clare,,Ireland,"Historic Houses and Castle,Castle"
Leap Castle,http://leapcastle.net,3.53579E+11,-7.8084534,53.0279902,Offaly,Leap,Ireland,"Historic Houses and Castle,Castle"
Learn to Paint with Dermot Cavanagh,http://www.dermotcavanagh.com,4.42888E+11,-7.834055086,55.19456225,Donegal,Downings,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
Leenane Sheep & Wool Centre,https://www.sheepandwoolcentre.com/leenane.html,3539542323,-9.693679618,53.59659845,Galway,Leenane,Republic of Ireland,Museums and Attraction
Legend of the Claddagh Ring,http://claddaghlegend.com,35391562554,-9.0533643,53.272461,Galway,,Ireland,Museums and Attraction
Lehinch Beach,,,-9.3479973,52.933547,Clare,,Ireland,Discovery Point
Leighlinbridge - Garden Village,http://carlowtourism.com/leighlinbridge-the-garden-village/,3.53866E+11,-6.981996357,52.73293956,Carlow,Leighlinbridge,Republic of Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Leinster House,http://www.oireachtas.ie/parliament/visitsevents/,+353(0)16183271,-6.254252,53.340122,Dublin,Dublin City,Republic of Ireland,"Historic Houses and Castle,Castle"
Leitrim Sculpture Centre,http://twitter.com/lsc_visual,+00353(0)719855098,-8.175572,54.305726,Leitrim,Manorhamilton,Republic of Ireland,Public Sculpture
Leixlip Castle,http://intokildare.ie/listing/leixlip-castle,35316244430,-6.4906293,53.3620101,,,Ireland,"Historic Houses and Castle,Castle"
Lemanaghan Monastic Site,http://www.offaly.ie/eng/Services/Heritage,3.53579E+11,-7.756938713,53.29024094,Offaly,Ballycumber,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Leprechaun and Fairy Cavern,http://www.thelastleprechaunsofireland.com/the-leprechaun-cavern,3.53429E+11,-6.177470009,54.04140882,Louth,Carlingford,Ireland,Museums and Attraction
Lettermullen & Garumna Heritage Centre,https://carraroehotel.com/lettermullen-garumna-heritage-centre,35391551744,-9.732409066,53.24323604,Galway,Lettermullen Island,Republic of Ireland,Museums and Attraction
Lewis Glucksman Gallery,http://www.glucksman.org,3.53215E+11,-8.4903321,51.8947412,Cork,,Ireland,"Craft,Shopping,Art Gallery,Learning,Museums and Attraction"
Liberty Tree,,+353(0)599130411,-6.929228,52.835025,Carlow,,Republic of Ireland,Public Sculpture
Lifford Old Courthouse,http://www.facebook.com/pg/liffordoldcourthouse,3.53749E+11,-7.4786356,54.8332245,Donegal,Lifford,Ireland,Museums and Attraction
Lifford Old Courthouse,http://www.liffordoldcourthouse.com,+353(0)749141733,-7.47886,54.833088,Donegal,Lifford,Republic of Ireland,"Historic Houses and Castle,Castle"
Limerick City Gallery of Art,http://gallery.limerick.ie/,35361310633,-8.6284482,52.658502,Limerick,,Ireland,"Craft,Shopping,Art Gallery"
Limerick City Library,http://www.limerickcity.ie/library/,+353(0)61314668,-8.62316,52.665574,Limerick,,Republic of Ireland,Literary Ireland
Limerick City Museum,http://www.limerick.ie/discover/eat-see-do/family-friendly/fun-things-do/museums/limerick-museum,35361557740,-8.6287673,52.6639172,Limerick,,Ireland,Museums and Attraction
Limerick Printmakers,http://www.limerickprintmakers.com,35361311806,-8.6191794,52.6631362,Limerick,,Ireland,"Craft,Shopping,Art Gallery"
Limerick Youth Theatre,http://www.lyt.ie,35361311100,-8.6312435,52.6594583,Limerick,,Ireland,"Learning,Museums and Attraction"
Linenhall Arts Centre,http://www.thelinenhall.com,3.53949E+11,-9.2973926,53.8580498,Mayo,Castlebar,Ireland,"Craft,Shopping,Art Gallery"
Lisdoonvarna Heritage Centre,http://facebook.com/thespawells,3.53657E+11,-9.2892478,53.0255378,Clare,Lisdoonvarna,Ireland,Museums and Attraction
Lisfannon,http://visitinishowen.com,+353(0)749362600,-7.481652809,55.09638415,Donegal,Fahan,Republic of Ireland,"Beach,Swimming,Swimming Pools and Water Park,Venue,Walking"
Lisfanon Beach,,,-7.4785137,55.098802,Donegal,Buncrana,Ireland,Discovery Point
Lislaughtin Franciscan Friary,,3.53667E+11,-9.47861,52.547334,Kerry,Ballylongford,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Lismore Castle,https://www.lismorecastle.com/brief-history,3535854288,-7.9321439,52.1403353,Waterford,Lismore,Ireland,"Historic Houses and Castle,Castle"
Lismore Castle Art Gallery,http://www.lismorecastlearts.ie,3535854061,-7.9347132,52.1405878,Waterford,Lismore,Ireland,"Craft,Shopping,Art Gallery"
Lismore Castle Gardens,http://www.lismorecastlegardens.com,3535854061,-7.9328085,52.1398962,Waterford,Lismore,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Lismore County Library,http://www.waterfordcountylibrary.ie/branchlibraries/lismore/,+353(0)5821377,-7.935046,52.136636,Waterford,Lismore,Republic of Ireland,Literary Ireland
Lismore Heritage Centre,https://www.discoverlismore.com,3535854975,-7.9327058,52.1371394,Waterford,Lismore,Ireland,Museums and Attraction
Lissadell House & Gardens,http://www.lissadellhouse.com,3.53719E+11,-8.5833421,54.3462391,Sligo,,Ireland,"Historic Houses and Castle,Castle"
Liss Ard Gardens,https://lissardestate.ie/,3532840000,-9.25326172,51.53755547,Cork,Skibbereen,Republic of Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Lisselan Gardens,https://www.discoverireland.ie/Arts-Culture-Heritage/lisselan-gardens/15504,3.53239E+11,-8.846878,51.654831,Cork,Clonakilty,Republic of Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Listoke Distillery & Gin School,https://listokedistillery.ie,3.53412E+11,-6.3440359,53.7290095,Louth,Drogheda,Ireland,Museums and Attraction
Listowel Castle,https://www.heritageireland.ie/en/shannon-region/listowelcastle,3.53864E+11,-9.4869317,52.4443513,Kerry,Listowel,Ireland,"Historic Houses and Castle,Castle"
Listowel River Walk,http://www.irishtrails.ie/Trail/Listowel-Village-Walks---River-Walk/609/,,-9.483925274,52.44712012,Kerry,Listowel,Republic of Ireland,"Forest Park,Park and Forest Walk,Walking,National Park,National and Forest Park,Public Park,Nature and Wildlife"
Littor Green Coast Award for 2019,,,-9.582471645,52.57536347,Kerry,,Ireland,Beach
Living Ginger Designs,http://livinggingerdesigns.blogspot.ie,35391557967,-9.365490265,53.40447411,Galway,Oughterard,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
Local Studies Centre,http://www.clarelibrary.ie,3536846271,-8.9838152,52.8462885,Clare,Lifford,Ireland,Museums and Attraction
Lodge Park Walled Garden,http://www.steam-museum.com/index.html,35316288412,-6.5991458,53.311618,Kildare,Straffan,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Loftus Hall,http://www.loftushall.ie,35351397728,-6.910743,52.148527,Wexford,New Ross,Ireland,Museums and Attraction
Long Acre Alpacas,https://facebook.com/Long-acre-alpacas-826113690904317,3.53876E+11,-6.5978215,53.8803381,Louth,Ardee,Ireland,Visitor Farm
Long Island,,,-9.557034,51.499062,Cork,Long Island,Republic of Ireland,Discovery Point
Long Island,http://www.discoverireland.ie/southwest,+353(0)2828397,-9.561393955,51.49774255,Cork,Long Island,Republic of Ireland,"Island,Offshore Island"
Loop Head,http://www.loophead.ie/,,-9.9304605,52.560901,Clare,,Ireland,"Bird Watching,Nature and Wildlife,Discovery Point"
Loop Head Alpacas,https://www.loopheadalpacas.ie/,3.53838E+11,-9.6550853,52.6435262,Clare,,Ireland,Visitor Farm
Loop Head Lighthouse,http://www.loophead.ie,3.53657E+11,-9.9322156,52.5607443,Clare,,Ireland,"Museums and Attraction,Bird Watching,Nature and Wildlife"
Loughcrew Cairns,http://www.heritageireland.ie/en/midlands-eastcoast/loughcrew,3.53499E+11,-7.1120081,53.7445758,Meath,,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Historic Houses and Castle"
Loughcrew Historic Gardens,https://loughcrew.com/,3.53499E+11,-7.143688,53.734141,Meath,Oldcastle,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Lough Gill,,,-8.469039,54.264287,Sligo,Sligo Town,Republic of Ireland,Natural Landscape
Lough Gill Brewery,http://loughgillbrewery.com,3.53872E+11,-8.4550976,54.2667763,Sligo,,Ireland,Museums and Attraction
Lough Gur Visitor Centre,http://www.loughgur.com,35361385186,-8.520365,52.5230667,Limerick,Lough Gur,Ireland,Museums and Attraction
Lough Hyne,,,-9.3035692,51.506063,Cork,Skibbereen,Ireland,Discovery Point
Lough Muckno Leisure Park,http://www.monaghantourism.com/default.aspx,,-6.731160012,54.12087855,Monaghan,Castleblayney,Republic of Ireland,"Forest Park,Park and Forest Walk,Walking,National Park,National and Forest Park,Public Park,Nature and Wildlife"
Loughrea Cathedral,http://loughreacathedral.ie,35391841212,-8.567083,53.197227,Galway,Loughrea,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Loughwell Farm Park,http://www.loughwellfarmpark.ie,35391868631,-9.226555,53.309027,Galway,Moycullen,Ireland,Visitor Farm
Lower Cranny,http://www.donegalgardentrail.com/site/?page_id=2308,3.5388E+11,-8.274682,54.6469658,Donegal,Cloverhill,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
L?r Na Pairce museum - The Story of Gaelic Games,http://larnapairce.ie,35350422702,-7.8130745,52.6782242,Tipperary,Thurles,Ireland,Museums and Attraction
Lucy Erridge Craft Shop & Art Gallery,https://lucyerridge.com/,35361396898,-8.788492,52.564563,Limerick,Adare,Ireland,"Craft,Shopping,Art Gallery"
Lullymore Heritage & Discovery Park,https://www.lullymoreheritagepark.com,35345870238,-6.9503713,53.2701771,Kildare,,Ireland,Museums and Attraction
Lurgybrack Open Farm,http://lurgybrackopenfarm.town.ie/,3.53749E+11,-7.6990369,54.9293136,Donegal,Letterkenny,Ireland,"Cafe,Food and Drink,Visitor Farm"
Lusitania Monument and Graveyard,http://www.cobhharbourchamber.ie,3.53215E+11,-8.29505,51.850258,Cork,Cobh,Republic of Ireland,Public Sculpture
Lusitania Museum and Old Head Signal Tower,http://oldheadofkinsale.com,3.53214E+11,-8.542144506,51.62015462,Cork,Kinsale,Ireland,Museums and Attraction
Lusk Round Tower,http://www.heritageireland.ie,+353(0)18331618,-6.167107,53.526025,Dublin,Lusk,Republic of Ireland,"Historic Houses and Castle,Castle"
Lynchs Castle,http://galwaycity.galway-ireland.ie/lynchs-castle.htm,,-9.0522862,53.2731658,Galway,,Ireland,"Historic Houses and Castle,Castle"
Lynda Booth?s Dublin Cookery School,http://www.facebook.com/dublincookeryschool,+353(0)12100555,-6.178767347,53.2971545,Dublin,Blackrock,Republic of Ireland,"Cooking,Cookery,Learning,Museums and Attraction"
mackdonald language academy,http://www.mackdonald.com,3.53879E+11,-7.245500863,52.63857629,Kilkenny,,Ireland,"Learning,Museums and Attraction"
Macroom Castle,https://www.castles.nl/macroom-castle,3532821489,-8.961492,51.904995,Cork,Macroom,Republic of Ireland,"Historic Houses and Castle,Castle"
Magdalene Tower,http://www.drogheda.ie,+353(0)419837070,-6.351512,53.718285,Louth,Drogheda,Republic of Ireland,"Historic Houses and Castle,Castle"
Magherabeg Beach Blue Flag Award 2019,,+353(0)669151188,-10.01693041,52.25870655,Kerry,Castlegregory,Republic of Ireland,Beach
Magherawarden - Portsalon Blue Flag Beach 2019,,,-7.624077058,55.20560448,Donegal,Portsalon,Republic of Ireland,Beach
Magheroarty Green Coast Beach 2019,http://cleancoasts.org/,,-8.16513074,55.14466724,Donegal,,Republic of Ireland,"Beach,Swimming,Swimming Pools and Water Park,Venue,Walking"
Magilligan Point View,,,-7.0140302,55.22405,Donegal,Greencastle,Republic of Ireland,Discovery Point
Malahide Castle and Gardens,http://www.malahidecastleandgardens.ie/,+353(0)18169538,-6.164625,53.444904,Dublin,Malahide,Republic of Ireland,"Historic Houses and Castle,Castle"
